wban,wth_stn,name,date,num_collisions,year,mo,da,TEMP,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
14732,LG,LG,2017-04-11,174,2017,04,11,67.4,47.1,1019.5,1018.4,10,7.9,14.0,999.9,78.1,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-11,270,2017,04,11,69.4,47,1019.5,1014.6,10,5.7,9.9,20,80.1,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-11,75,2017,04,11,56,49.2,1020.5,1019.7,9.9,7.6,18.1,999.9,66,43,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-12,151,2017,04,12,63.9,50.6,1019.5,1018.5,9.9,4.3,8.0,999.9,78.1,54,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-12,328,2017,04,12,65.2,51,1019.8,1015,9.7,2.2,7.0,999.9,80.1,57.9,0,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-12,61,2017,04,12,59.9,52.3,1020.1,1019.3,9.7,5.2,12.0,22,73,46.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-13,186,2017,04,13,58.5,35.1,1025.7,1024.7,10,9.8,17.1,22,77,50,0.03,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-13,338,2017,04,13,57.4,32.8,1026.1,1021.3,10,4.1,9.9,17.1,75.9,48,0.02,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-13,66,2017,04,13,56.3,38.4,1025.9,1025.2,9.9,11.0,19.0,24.1,73,48.9,0.05,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-14,181,2017,04,14,57.2,27.7,1028.2,1027.2,10,7.1,12.0,999.9,66,50,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-14,263,2017,04,14,56.4,26.5,1028.3,1023.4,10,3.2,7.0,15.9,66,48,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-14,71,2017,04,14,54.5,32.6,1028.7,1027.9,10,6.4,12.0,999.9,66,46.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-15,160,2017,04,15,57.2,36.7,1027.3,1026.3,10,8.4,15.9,21,66,50,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-15,275,2017,04,15,56.8,36.6,1027.2,1022.1,10,4.2,9.9,15.9,66,48,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-15,60,2017,04,15,50.8,43.5,1028,1027.3,10,8.5,17.1,22.9,60.1,44.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-16,163,2017,04,16,70.8,53.9,1014.7,1013.7,9.9,9.5,18.1,39,88,52,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-16,248,2017,04,16,70.1,54.5,1014.3,1009.5,9.7,6.0,11.1,26,87.1,51.1,0,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-16,70,2017,04,16,63.9,55.1,1015.5,1014.8,8.7,10.6,15.9,41,82.9,44.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-17,163,2017,04,17,70.9,46.6,1012.5,1011.4,10,12.2,17.1,28.9,88,60.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-17,263,2017,04,17,69.3,45.6,1013.1,1008.4,10,6.1,8.9,21,87.1,59,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-17,62,2017,04,17,70.3,49.4,1013.1,1012.1,10,12.8,25.1,31.1,82.9,51.1,0.01,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-18,174,2017,04,18,59.2,32,1024.9,1023.9,10,10.2,17.1,22,73,51.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-18,278,2017,04,18,57.4,32,1025.6,1020.7,10,5.8,12.0,20,73.9,50,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-18,64,2017,04,18,57.5,33.6,1025.4,1024.6,10,12.5,24.1,28.9,75.9,50,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-19,186,2017,04,19,50,38,1032,1030.7,10,11.0,15.0,21,64.9,46,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-19,315,2017,04,19,48.1,38.3,1032,1026.6,10,6.5,11.1,20,66.9,45,0,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-19,79,2017,04,19,47.9,40.7,1031.8,1031.5,10,11.6,17.1,999.9,62.1,45,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-20,194,2017,04,20,54.4,46.7,1020.5,1019.5,8.6,6.7,11.1,18.1,66,46,0.19,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-20,362,2017,04,20,54.6,47.8,1020.4,1015.6,7.7,2.4,7.0,999.9,66,45,0.13,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-20,76,2017,04,20,54.1,49.3,1020.5,1020.2,9.2,5.0,9.9,999.9,64,45,0.11,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-21,205,2017,04,21,52.3,47.3,1014.6,1013.9,7.5,11.2,15.9,999.9,66,48.9,0.3,G,999.9,1,1,0,0,0
94728,CP,CP,2017-04-21,386,2017,04,21,51.4,48,1014.5,1009.9,8,6.6,8.9,17.1,66,48,0.31,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-21,99,2017,04,21,52.6,50,1015.3,1014.5,8.5,8.5,17.1,21,57.9,48.2,0.07,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-22,173,2017,04,22,51.8,47.7,1013.5,1012.2,6.6,6.9,15.9,999.9,55.9,48,0.02,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-22,312,2017,04,22,51.8,48.4,1013.6,1008.5,8,3.8,8.0,999.9,57,48,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-22,66,2017,04,22,52.9,49.2,1013.4,1012.7,9.2,6.8,12.0,999.9,57.9,48.9,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-23,185,2017,04,23,54.7,37.8,1017.8,1016.8,10,7.0,13.0,21,64.9,48,0.07,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-23,271,2017,04,23,53.7,37.3,1018.1,1013.2,10,4.3,8.0,999.9,66,46,0.11,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-23,61,2017,04,23,52.9,40.7,1018.3,1017.5,10,9.3,14.0,999.9,61,46.9,0.11,G,999.9,0,0,0,0,0
14732,LG,LG,2017-04-24,180,2017,04,24,53.5,43.1,1020.5,1019.5,10,6.0,13.0,999.9,64.9,48,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-04-24,291,2017,04,24,54.2,42,1020.5,1015.6,9.8,2.7,6.0,999.9,66,46,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-24,70,2017,04,24,50.9,44.6,1021.1,1020.3,9.9,6.4,11.1,999.9,61,44.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-25,232,2017,04,25,52.8,48.3,1018.1,1017,9.1,16.3,27.0,33,59,48,0.07,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-25,408,2017,04,25,51.8,48.3,1018.4,1012.8,7.9,9.8,20.0,34,60.1,48,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-25,83,2017,04,25,54,50.2,1018.4,1017.2,7.7,13.4,20.0,27,57.2,51.1,0.19,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-26,207,2017,04,26,55.2,52.4,1009.3,1007.8,4.4,11.9,24.1,28,62.1,50,0.73,G,999.9,0,1,0,0,0
94728,CP,CP,2017-04-26,335,2017,04,26,55.1,53.9,1009.2,1004.1,4.5,6.8,14.0,26,60.1,48.9,1.2,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-26,88,2017,04,26,57.1,55.1,1008.9,1008,7.5,10.5,19.0,22.9,62.6,54,1.14,G,999.9,0,1,0,0,0
14732,LG,LG,2017-04-27,225,2017,04,27,62,56.7,1011.4,1010.3,5.1,5.1,15.0,17.1,69.1,53.1,0.13,G,999.9,1,1,0,0,0
94728,CP,CP,2017-04-27,386,2017,04,27,61.4,57.8,1012.1,1006.8,4.2,1.7,8.9,15.9,70,53.1,0.04,G,999.9,0,0,0,0,0
94789,FT,FT,2017-04-27,77,2017,04,27,59.8,57.9,1011.7,1011.3,5.5,5.5,12.0,999.9,64.9,54,0.15,G,999.9,1,1,0,0,0
14732,LG,LG,2017-04-28,284,2017,04,28,66.6,56.7,1014,1012.5,4.1,5.9,15.0,21,84.9,55,0.01,G,999.9,1,0,0,0,0
94728,CP,CP,2017-04-28,481,2017,04,28,66.6,56.5,1014,1008.7,4.7,2.5,7.0,999.9,84.9,57,0,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-28,92,2017,04,28,62.5,58.1,1014.6,1013.3,3.8,6.7,17.1,999.9,73.9,55,0.01,G,999.9,1,1,0,0,0
14732,LG,LG,2017-04-29,225,2017,04,29,76.9,57.1,1015.4,1014.4,9.7,8.8,22.0,35,88,55,0.06,G,999.9,0,1,0,0,1
94728,CP,CP,2017-04-29,352,2017,04,29,75.1,57.1,1015.7,1010.9,9.1,4.2,11.1,26,84.9,57.9,0.06,G,999.9,0,1,0,0,0
94789,FT,FT,2017-04-29,84,2017,04,29,68.8,59.7,1016.2,1015.4,8.8,8.7,21.0,31.1,84.9,55,0.16,G,999.9,0,1,0,0,1
14732,LG,LG,2017-04-30,163,2017,04,30,64.7,44.5,1021.5,1020.5,10,10.1,14.0,20,88,55.9,0,I,999.9,0,0,0,0,0
94728,CP,CP,2017-04-30,252,2017,04,30,62.6,43.9,1021.9,1017.1,10,5.4,9.9,17.1,84.9,54,0,I,999.9,0,0,0,0,0
94789,FT,FT,2017-04-30,55,2017,04,30,63.8,46.3,1022,1021.2,10,12.7,21.0,28.9,84.9,51.1,0,I,999.9,0,0,0,0,0
14732,LG,LG,2017-05-01,220,2017,05,01,55.9,48.1,1015.2,1015,6.2,9.3,15.0,22,73,50,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-01,340,2017,05,01,57.2,49.7,1015.2,1010.5,6.8,4.2,7.0,999.9,73.9,48.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-01,79,2017,05,01,55.4,51.7,1016.2,1015.6,5.8,8.5,21.0,28.9,70,50,0,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-02,249,2017,05,02,70.5,53.5,1002.7,1001.5,10,12.9,27.0,36.9,78.1,50,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-02,389,2017,05,02,69.3,54.1,1002.8,998,9.3,6.7,11.1,28,73.9,64,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-02,105,2017,05,02,65.8,54.5,1003.6,1002.7,8.1,17.5,24.1,36.9,77,50,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-03,239,2017,05,03,64.3,35.6,1010.4,1009.4,10,14.1,21.0,26,78.1,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-03,391,2017,05,03,61.4,34.9,1011.2,1006.4,10,8.1,11.1,20,75,57.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-03,84,2017,05,03,64.4,36,1010.8,1010,10,15.6,21.0,31.1,77,59,0,I,999.9,0,0,0,0,0
14732,LG,LG,2017-05-04,244,2017,05,04,57.7,33,1023.1,1022.1,10,8.9,15.0,19,66.9,51.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-04,379,2017,05,04,55,32.3,1023.4,1018.5,10,4.5,8.0,15.9,64.9,46.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-04,78,2017,05,04,54.8,33.8,1023.7,1022.8,10,9.9,15.9,22.9,68,44.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-05,248,2017,05,05,56,48.3,1013.9,1011.1,7.3,11.4,20.0,28,66,51.1,0.01,G,999.9,1,1,0,0,1
94728,CP,CP,2017-05-05,428,2017,05,05,53.7,49.5,1013.4,1006.4,6.4,5.7,15.0,20,64,46.9,0.02,G,999.9,1,1,0,0,0
94789,FT,FT,2017-05-05,100,2017,05,05,54.8,50.2,1016.2,1011.6,7.3,13.4,24.1,33,61,44.1,0.01,G,999.9,0,1,0,0,1
14732,LG,LG,2017-05-06,242,2017,05,06,62.4,55.4,996.4,995.8,7.3,13.8,22.0,29.9,66.9,53.1,2.31,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-06,356,2017,05,06,59.7,55.6,996.5,991.8,5.3,4.3,9.9,19,66.9,51.1,3.18,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-06,87,2017,05,06,58.5,54.9,997.2,996.7,6.2,15.4,22.0,28.9,62.1,51.1,1.77,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-07,177,2017,05,07,56.1,41.9,1001.9,1000.5,9.9,12.2,17.1,26,66.9,53.1,0.01,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-07,274,2017,05,07,52.6,43.1,1002.3,996.9,9.5,4.5,8.9,17.1,59,48.2,0.18,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-07,63,2017,05,07,54.4,45.4,1002.2,1001.4,10,14.7,20.0,25.1,62.1,52,0.05,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-08,203,2017,05,08,53.4,32.8,1010.2,1009.2,10,12.5,20.0,25.1,62.1,48,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-08,349,2017,05,08,50.3,32.6,1010.6,1005.7,10,5.9,8.0,18.1,57,44.1,0.01,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-08,86,2017,05,08,52.5,33.7,1010.6,1009.9,10,12.0,18.1,24.1,61,42.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-09,203,2017,05,09,55.6,35.3,1013.8,1012.7,10,9.2,15.9,18.1,64,48,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-09,385,2017,05,09,53.3,33.1,1013.9,1009,10,4.1,8.0,999.9,63,44.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-09,63,2017,05,09,54,36.9,1014.1,1013.2,10,7.0,12.0,999.9,63,42.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-10,231,2017,05,10,56.8,38.2,1015.8,1014.8,10,6.2,11.1,18.1,64.9,48.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-10,342,2017,05,10,56.9,38,1015.9,1011,10,2.8,6.0,999.9,70,50,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-10,95,2017,05,10,54.3,43.5,1016.4,1015.6,10,5.3,9.9,999.9,63,46.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-11,216,2017,05,11,57.1,36.9,1016,1015,10,6.4,11.1,14,64.9,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-11,373,2017,05,11,53.5,37.1,9999.9,1011.2,10,2.8,6.0,999.9,61,46.4,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-11,97,2017,05,11,54.4,41.2,1016.5,1015.7,10,5.5,9.9,999.9,61,48,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-12,266,2017,05,12,56.5,41.6,1017.1,1016.1,10,6.9,13.0,19,64,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-12,449,2017,05,12,54.1,42.1,1017.4,1012.3,10,3.5,8.0,15,64.9,48,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-12,102,2017,05,12,53.1,44.4,1017.6,1016.9,10,6.6,15.0,20,61,46.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-13,244,2017,05,13,53.2,45.7,1013.2,1012.4,7.5,11.1,22.9,28.9,55.9,48,0.13,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-13,357,2017,05,13,50.5,46.5,1014,1008.3,6.1,6.3,14.0,24.1,64.9,46,0.11,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-13,82,2017,05,13,51.4,48.3,1013.8,1012.9,6.7,10.3,20.0,26,61,46.9,0.11,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-14,234,2017,05,14,55.4,43.9,1004.4,1004.2,8.8,13.4,28.0,39,70,46.9,1.61,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-14,316,2017,05,14,52.8,44.6,1004.4,1000.6,8.8,5.3,15.9,26,64.9,44.6,1.5,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-14,83,2017,05,14,54.5,46.8,1004.9,1004.6,8.8,14.3,29.9,39,69.1,46.4,1.54,G,999.9,0,1,0,0,1
14732,LG,LG,2017-05-15,239,2017,05,15,61.7,42.4,1004.8,1003.7,10,17.8,25.1,41,70,46.9,0.01,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-15,394,2017,05,15,59.1,41.6,1005.5,1000.8,10,7.9,13.0,28.9,68,46,0.02,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-15,96,2017,05,15,61,43.4,1005,1004.3,10,17.9,25.1,34,70,46.9,0.01,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-16,215,2017,05,16,68.8,44.2,1014.1,1013.1,10,10.3,20.0,25.1,82.9,54,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-16,390,2017,05,16,66.2,44.1,1014.5,1009.8,10,4.5,8.0,20,79,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-16,89,2017,05,16,66.1,47,1014.6,1013.9,10,11.9,19.0,24.1,78.1,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-17,246,2017,05,17,79.2,52,1014.5,1013.5,10,6.8,14.0,20,93.9,59,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-17,416,2017,05,17,76,53.2,1014.6,1009.8,10,4.2,6.0,17.1,90,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-17,91,2017,05,17,66.7,57.8,1015.5,1014.7,10,8.4,17.1,999.9,78.1,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-18,292,2017,05,18,88.1,60.9,1012.3,1011.3,10,10.1,18.1,24.1,97,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-18,501,2017,05,18,83.2,62.5,1012.5,1007.8,10,4.6,7.0,17.1,91.9,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-18,118,2017,05,18,74.4,64.6,1013.3,1012.5,10,8.7,17.1,999.9,84.9,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-19,328,2017,05,19,87.9,62,1010.8,1009.8,10,11.0,15.0,24.1,97,80.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-19,533,2017,05,19,83,63.2,1011.1,1006.4,10,4.7,8.0,19,91.9,75,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-19,113,2017,05,19,79,65.5,1011.5,1010.8,10,10.0,15.9,999.9,91.9,64.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-20,181,2017,05,20,67.3,45.8,1021.5,1020.5,9.9,10.9,15.0,26,96.1,61,0.01,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-20,354,2017,05,20,63.4,46,1022.2,1017.4,10,5.2,11.1,20,91,55,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-20,77,2017,05,20,65.3,48,1022.3,1021,10,11.1,18.1,22,91.9,57,0,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-21,201,2017,05,21,62.4,38.4,1027.1,1026.1,10,7.9,14.0,20,71.1,57,0,I,999.9,0,0,0,0,0
94728,CP,CP,2017-05-21,316,2017,05,21,59.3,39,1027.1,1022.3,10,2.6,8.9,15.9,69.1,52,0,I,999.9,0,0,0,0,0
94789,FT,FT,2017-05-21,101,2017,05,21,57.5,42.2,1027.8,1027.1,10,7.2,13.0,999.9,66.9,48.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-22,249,2017,05,22,59.8,49.7,1020.9,1019.6,7.4,7.5,11.1,999.9,71.1,57,0.11,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-22,384,2017,05,22,56.7,51.8,1021,1015.5,6.8,2.7,7.0,999.9,61,53.1,0.13,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-22,86,2017,05,22,57.3,52.3,1021.5,1020.4,6.7,8.0,13.0,999.9,64.9,48.9,0.01,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-23,221,2017,05,23,63.4,52.2,1013,1012.2,9.4,4.9,12.0,999.9,70,57,0.53,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-23,365,2017,05,23,62.2,52.9,1013.1,1008.6,8.2,2.3,6.0,999.9,69.1,53.1,0.46,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-23,73,2017,05,23,63,55,1013.3,1012.8,8.6,6.4,11.1,999.9,70,55,0.64,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-24,197,2017,05,24,62.8,50.4,1007.9,1006.9,10,7.4,15.0,20,70,57,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-24,371,2017,05,24,62.3,50.9,1007.9,1003.1,9.8,3.2,9.9,15.9,69.1,55.9,0.04,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-24,73,2017,05,24,61.6,54.4,1008.4,1007.5,10,6.3,12.0,999.9,70,57,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-25,237,2017,05,25,58.4,53.4,1006.7,1004.3,5.7,11.7,17.1,24.1,69.1,55.9,0.1,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-25,406,2017,05,25,57.6,54.2,1006.5,1000.2,5.7,6.8,12.0,20,69.1,55.9,0.08,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-25,99,2017,05,25,58.2,56.3,1005.4,1004.7,5.6,12.0,17.1,24.1,61,55.4,0.25,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-26,266,2017,05,26,63.5,54.6,1001.3,999.4,8.4,11.1,18.1,22.9,75.9,55.9,0.89,G,999.9,0,1,0,0,1
94728,CP,CP,2017-05-26,407,2017,05,26,62.1,55.6,1001.3,995.9,8.5,5.5,14.0,24.1,73,55.4,0.6,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-26,103,2017,05,26,64.2,57.9,1001.8,999.9,7.6,10.3,17.1,24.1,77,55.9,1.08,G,999.9,0,1,0,0,1
14732,LG,LG,2017-05-27,177,2017,05,27,67.4,53.4,1010.1,1009,10,8.0,15.9,22,75.9,57,0.12,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-27,233,2017,05,27,66.2,54.2,1010.6,1005.8,10,3.2,7.0,999.9,73,55.9,0.1,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-27,65,2017,05,27,67.3,55.9,1010.5,1009.8,10,9.2,15.0,18.1,77,57,0.19,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-28,152,2017,05,28,64.5,55,1013.2,1012.2,8.8,6.8,13.0,18.1,72,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-05-28,251,2017,05,28,63.8,55.8,1013.4,1008.6,8.8,3.3,11.1,18.1,71.1,57.2,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-05-28,71,2017,05,28,62.7,57.9,1013.9,1013,9,7.0,13.0,999.9,73,57.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-05-29,124,2017,05,29,59.1,52.3,1013.8,1012.8,9.2,9.5,14.0,999.9,71.1,55.9,0.13,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-29,175,2017,05,29,58.2,53.1,1014,1009.2,9.3,4.5,8.0,999.9,63,55.4,0.09,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-29,72,2017,05,29,59.1,55.2,1014,1013.3,9.6,7.9,11.1,17.1,68,57,0.26,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-30,233,2017,05,30,58.3,52.6,1020.1,1019,9.8,7.6,12.0,999.9,64,55,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-30,346,2017,05,30,57.1,53.5,1020.3,1015.4,9.6,2.3,8.0,15,61,55,0.04,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-30,68,2017,05,30,57,55.2,1020.8,1020,10,8.1,11.1,999.9,61,55,0.03,G,999.9,0,1,0,0,0
14732,LG,LG,2017-05-31,234,2017,05,31,63.1,57.9,1016,1015.8,5.7,6.6,11.1,18.1,78.1,55,0.08,G,999.9,0,1,0,0,0
94728,CP,CP,2017-05-31,346,2017,05,31,63.1,58.6,1016.3,1012.1,5.9,1.8,7.0,999.9,75,55,0.09,G,999.9,0,1,0,0,0
94789,FT,FT,2017-05-31,89,2017,05,31,62.5,60.5,1016.8,1016.6,4.9,6.7,9.9,999.9,73,55,0.03,G,999.9,0,1,0,0,0
14732,LG,LG,2017-06-01,231,2017,06,01,69.4,54.6,1013,1012.1,10,6.9,15.0,20,82,57.9,0.05,G,999.9,0,1,0,0,1
94728,CP,CP,2017-06-01,343,2017,06,01,68.4,54.9,1013.2,1008.4,9.7,3.1,9.9,18.1,79,57.9,0.03,G,999.9,0,1,0,0,0
94789,FT,FT,2017-06-01,80,2017,06,01,67.8,58.3,1013.4,1012.6,7.6,6.9,17.1,22,82,57.9,0,I,999.9,1,0,0,0,0
14732,LG,LG,2017-06-02,233,2017,06,02,70.6,42.9,1013.4,1012.4,10,8.8,19.0,28,82,60.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2017-06-02,396,2017,06,02,68,43.2,1013.8,1009,10,4.0,9.9,18.1,75,57,0,G,999.9,0,0,0,0,0
94789,FT,FT,2017-06-02,108,2017,06,02,67.9,49,1014.2,1013.4,10,10.5,20.0,26,82,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2017-06-03,213,2017,06,03,66.1,41.4,1014.2,1013.2,10,9.2,15.9,28,79,59,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-06-03,333,2017,06,03,64.3,41.3,1014.5,1009.6,10,3.1,8.9,18.1,72,55,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2017-06-03,91,2017,06,03,66,43.4,1014.6,1013.8,9.9,10.1,18.1,22.9,77,55.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2017-06-04,147,2017,06,04,66,44.8,1015,1014,10,6.3,14.0,999.9,73.9,59,0,G,999.9,0,1,0,0,0
94728,CP,CP,2017-06-04,247,2017,06,04,63.3,45.2,1015.1,1010.3,10,1.6,5.1,999.9,73,55,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2017-06-04,74,2017,06,04,65.1,45.5,1015.6,1014.8,10,6.3,12.0,999.9,75.9,54,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2017-06-05,205,2017,06,05,61.8,57.9,1008.7,1007.4,7.4,7.9,13.0,18.1,71.1,59,0.06,G,999.9,0,1,0,0,1
94728,CP,CP,2017-06-05,343,2017,06,05,62.5,58.8,1008.5,1003.5,5.4,3.6,7.0,999.9,70,55.9,0.11,G,999.9,0,1,0,0,0
94789,FT,FT,2017-06-05,108,2017,06,05,64.7,62.4,1009.1,1007.9,6,5.6,14.0,20,71.1,54,0.49,G,999.9,0,1,0,0,1
14732,LG,LG,2017-06-06,196,2017,06,06,58,53.8,1007.6,1006.3,7.9,11.5,18.1,999.9,66.9,55,0.02,G,999.9,0,1,0,0,0
94728,CP,CP,2017-06-06,370,2017,06,06,56.8,54,1007.4,1002.8,7.5,6.0,12.0,20,63,53.6,0.01,G,999.9,0,1,0,0,0
