date,wth_stn,count
2018-10-04,LG,206
2018-10-05,CP,422
2018-10-05,FT,104
2018-10-05,LG,270
2018-10-06,CP,298
2018-10-06,FT,67
2018-10-06,LG,179
2018-10-07,CP,286
2018-10-07,FT,78
2018-10-07,LG,165
2018-10-08,CP,266
2018-10-08,FT,62
2018-10-08,LG,173
2018-10-09,CP,345
2018-10-09,FT,88
2018-10-09,LG,195
2018-10-10,CP,405
2018-10-10,FT,75
2018-10-10,LG,228
2018-10-11,CP,426
2018-10-11,FT,112
2018-10-11,LG,203
2018-10-12,CP,433
2018-10-12,FT,107
2018-10-12,LG,290
2018-10-13,CP,301
2018-10-13,FT,66
2018-10-13,LG,210
2018-10-14,CP,261
2018-10-14,FT,74
2018-10-14,LG,181
2018-10-15,CP,369
2018-10-15,FT,114
2018-10-15,LG,209
2018-10-16,CP,403
2018-10-16,FT,97
2018-10-16,LG,188
2018-10-17,CP,362
2018-10-17,FT,89
2018-10-17,LG,248
2018-10-18,CP,406
2018-10-18,FT,102
2018-10-18,LG,227
2018-10-19,CP,428
2018-10-19,FT,102
2018-10-19,LG,257
2018-10-20,CP,342
2018-10-20,FT,86
2018-10-20,LG,201
2018-10-21,CP,314
2018-10-21,FT,78
2018-10-21,LG,201
2018-10-22,CP,366
2018-10-22,FT,72
2018-10-22,LG,212
2018-10-23,CP,365
2018-10-23,FT,90
2018-10-23,LG,226
2018-10-24,CP,377
2018-10-24,FT,100
2018-10-24,LG,242
2018-10-25,CP,454
2018-10-25,FT,87
2018-10-25,LG,222
2018-10-26,CP,421
2018-10-26,FT,108
2018-10-26,LG,218
2018-10-27,CP,413
2018-10-27,FT,101
2018-10-27,LG,243
2018-10-28,CP,291
2018-10-28,FT,59
2018-10-28,LG,206
2018-10-29,CP,368
2018-10-29,FT,90
2018-10-29,LG,238
2018-10-30,CP,389
2018-10-30,FT,94
2018-10-30,LG,238
2018-10-31,CP,365
2018-10-31,FT,96
2018-10-31,LG,185
2018-11-01,CP,381
2018-11-01,FT,92
2018-11-01,LG,223
2018-11-02,CP,423
2018-11-02,FT,95
2018-11-02,LG,228
2018-11-03,CP,339
2018-11-03,FT,98
2018-11-03,LG,219
2018-11-04,CP,256
2018-11-04,FT,87
2018-11-04,LG,159
2018-11-05,CP,397
2018-11-05,FT,119
2018-11-05,LG,243
2018-11-06,CP,366
2018-11-06,FT,105
2018-11-06,LG,208
2018-11-07,CP,362
2018-11-07,FT,87
2018-11-07,LG,247
2018-11-08,CP,368
2018-11-08,FT,75
2018-11-08,LG,188
2018-11-09,CP,480
2018-11-09,FT,107
2018-11-09,LG,280
2018-11-10,CP,322
2018-11-10,FT,82
2018-11-10,LG,202
2018-11-11,CP,277
2018-11-11,FT,59
2018-11-11,LG,164
2018-11-12,CP,271
2018-11-12,FT,76
2018-11-12,LG,150
2018-11-13,CP,405
2018-11-13,FT,105
2018-11-13,LG,244
2018-11-14,CP,370
2018-11-14,FT,98
2018-11-14,LG,220
2018-11-15,CP,587
2018-11-15,FT,140
2018-11-15,LG,338
2018-11-16,CP,384
2018-11-16,FT,97
2018-11-16,LG,239
2018-11-17,CP,283
2018-11-17,FT,71
2018-11-17,LG,205
2018-11-18,CP,254
2018-11-18,FT,57
2018-11-18,LG,159
2018-11-19,CP,365
2018-11-19,FT,100
2018-11-19,LG,232
2018-11-20,CP,398
2018-11-20,FT,88
2018-11-20,LG,209
2018-11-21,CP,388
2018-11-21,FT,106
2018-11-21,LG,238
2018-11-22,CP,195
2018-11-22,FT,64
2018-11-22,LG,153
2018-11-23,CP,241
2018-11-23,FT,81
2018-11-23,LG,154
2018-11-24,CP,273
2018-11-24,FT,78
2018-11-24,LG,185
2018-11-25,CP,232
2018-11-25,FT,88
2018-11-25,LG,163
2018-11-26,CP,395
2018-11-26,FT,102
2018-11-26,LG,246
2018-11-27,CP,349
2018-11-27,FT,75
2018-11-27,LG,185
2018-11-28,CP,302
2018-11-28,FT,74
2018-11-28,LG,197
2018-11-29,CP,376
2018-11-29,FT,73
2018-11-29,LG,197
2018-11-30,CP,411
2018-11-30,FT,87
2018-11-30,LG,245
2018-12-01,CP,337
2018-12-01,FT,73
2018-12-01,LG,191
2018-12-02,CP,318
2018-12-02,FT,69
2018-12-02,LG,171
2018-12-03,CP,399
2018-12-03,FT,105
2018-12-03,LG,193
2018-12-04,CP,365
2018-12-04,FT,94
2018-12-04,LG,225
2018-12-05,CP,348
2018-12-05,FT,96
2018-12-05,LG,208
2018-12-06,CP,379
2018-12-06,FT,92
2018-12-06,LG,210
2018-12-07,CP,393
2018-12-07,FT,84
2018-12-07,LG,228
2018-12-08,CP,367
2018-12-08,FT,86
2018-12-08,LG,199
2018-12-09,CP,254
2018-12-09,FT,62
2018-12-09,LG,149
2018-12-10,CP,344
2018-12-10,FT,105
2018-12-10,LG,202
2018-12-11,CP,374
2018-12-11,FT,113
2018-12-11,LG,220
2018-12-12,CP,358
2018-12-12,FT,79
2018-12-12,LG,194
2018-12-13,CP,377
2018-12-13,FT,77
2018-12-13,LG,232
2018-12-14,CP,460
2018-12-14,FT,119
2018-12-14,LG,262
2018-12-15,CP,339
2018-12-15,FT,78
2018-12-15,LG,211
2018-12-16,CP,346
2018-12-16,FT,81
2018-12-16,LG,195
2018-12-17,CP,375
2018-12-17,FT,76
2018-12-17,LG,238
2018-12-18,CP,361
2018-12-18,FT,115
2018-12-18,LG,255
2018-12-19,CP,402
2018-12-19,FT,111
2018-12-19,LG,236
2018-12-20,CP,423
2018-12-20,FT,106
2018-12-20,LG,277
2018-12-21,CP,404
2018-12-21,FT,108
2018-12-21,LG,270
2018-12-22,CP,289
2018-12-22,FT,69
2018-12-22,LG,210
2018-12-23,CP,244
2018-12-23,FT,68
2018-12-23,LG,193
2018-12-24,CP,279
2018-12-24,FT,92
2018-12-24,LG,209
2018-12-25,CP,150
2018-12-25,FT,75
2018-12-25,LG,103
2018-12-26,CP,280
2018-12-26,FT,59
2018-12-26,LG,175
2018-12-27,CP,309
2018-12-27,FT,96
2018-12-27,LG,177
2018-12-28,CP,371
2018-12-28,FT,79
2018-12-28,LG,231
2018-12-29,CP,243
2018-12-29,FT,69
2018-12-29,LG,187
2018-12-30,CP,205
2018-12-30,FT,53
2018-12-30,LG,146
2018-12-31,CP,320
2018-12-31,FT,89
2018-12-31,LG,213
2019-01-01,CP,213
2019-01-01,FT,53
2019-01-01,LG,164
2019-01-02,CP,262
2019-01-02,FT,82
2019-01-02,LG,158
2019-01-03,CP,261
2019-01-03,FT,73
2019-01-03,LG,170
2019-01-04,CP,301
2019-01-04,FT,81
2019-01-04,LG,216
2019-01-05,CP,229
2019-01-05,FT,63
2019-01-05,LG,163
2019-01-06,CP,197
2019-01-06,FT,56
2019-01-06,LG,123
2019-01-07,CP,304
2019-01-07,FT,86
2019-01-07,LG,194
2019-01-08,CP,309
2019-01-08,FT,70
2019-01-08,LG,192
2019-01-09,CP,288
2019-01-09,FT,63
2019-01-09,LG,163
2019-01-10,CP,296
2019-01-10,FT,76
2019-01-10,LG,208
2019-01-11,CP,347
2019-01-11,FT,79
2019-01-11,LG,218
2019-01-12,CP,269
2019-01-12,FT,79
2019-01-12,LG,172
2019-01-13,CP,193
2019-01-13,FT,47
2019-01-13,LG,134
2019-01-14,CP,371
2019-01-14,FT,83
2019-01-14,LG,249
2019-01-15,CP,339
2019-01-15,FT,84
2019-01-15,LG,195
2019-01-16,CP,305
2019-01-16,FT,83
2019-01-16,LG,191
2019-01-17,CP,294
2019-01-17,FT,78
2019-01-17,LG,214
2019-01-18,CP,297
2019-01-18,FT,95
2019-01-18,LG,204
2019-01-19,CP,243
2019-01-19,FT,61
2019-01-19,LG,175
2019-01-20,CP,214
2019-01-20,FT,59
2019-01-20,LG,138
2019-01-21,CP,222
2019-01-21,FT,44
2019-01-21,LG,146
2019-01-22,CP,337
2019-01-22,FT,82
2019-01-22,LG,208
2019-01-23,CP,302
2019-01-23,FT,66
2019-01-23,LG,185
2019-01-24,CP,317
2019-01-24,FT,74
2019-01-24,LG,201
2019-01-25,CP,332
2019-01-25,FT,109
2019-01-25,LG,225
2019-01-26,CP,267
2019-01-26,FT,77
2019-01-26,LG,189
2019-01-27,CP,231
2019-01-27,FT,60
2019-01-27,LG,154
2019-01-28,CP,305
2019-01-28,FT,79
2019-01-28,LG,181
2019-01-29,CP,377
2019-01-29,FT,82
2019-01-29,LG,222
2019-01-30,CP,295
2019-01-30,FT,154
2019-01-30,LG,181
2019-01-31,CP,323
2019-01-31,FT,83
2019-01-31,LG,195
2019-02-01,CP,345
2019-02-01,FT,83
2019-02-01,LG,223
2019-02-02,CP,282
2019-02-02,FT,78
2019-02-02,LG,217
2019-02-03,CP,259
2019-02-03,FT,58
2019-02-03,LG,173
2019-02-04,CP,314
2019-02-04,FT,113
2019-02-04,LG,224
2019-02-05,CP,313
2019-02-05,FT,74
2019-02-05,LG,183
2019-02-06,CP,332
2019-02-06,FT,73
2019-02-06,LG,210
2019-02-07,CP,326
2019-02-07,FT,84
2019-02-07,LG,178
2019-02-08,CP,346
2019-02-08,FT,99
2019-02-08,LG,216
2019-02-09,CP,281
2019-02-09,FT,70
2019-02-09,LG,189
2019-02-10,CP,248
2019-02-10,FT,55
2019-02-10,LG,142
2019-02-11,CP,299
2019-02-11,FT,71
2019-02-11,LG,198
2019-02-12,CP,350
2019-02-12,FT,108
2019-02-12,LG,229
2019-02-13,CP,357
2019-02-13,FT,92
2019-02-13,LG,190
2019-02-14,CP,374
2019-02-14,FT,79
2019-02-14,LG,211
2019-02-15,CP,328
2019-02-15,FT,78
2019-02-15,LG,210
2019-02-16,CP,282
2019-02-16,FT,70
2019-02-16,LG,183
2019-02-17,CP,255
2019-02-17,FT,60
2019-02-17,LG,124
2019-02-18,CP,203
2019-02-18,FT,64
2019-02-18,LG,139
2019-02-19,CP,299
2019-02-19,FT,65
2019-02-19,LG,163
2019-02-20,CP,351
2019-02-20,FT,80
2019-02-20,LG,184
2019-02-21,CP,354
2019-02-21,FT,67
2019-02-21,LG,176
2019-02-22,CP,295
2019-02-22,FT,69
2019-02-22,LG,182
2019-02-23,CP,227
2019-02-23,FT,77
2019-02-23,LG,135
2019-02-24,CP,206
2019-02-24,FT,56
2019-02-24,LG,139
2019-02-25,CP,375
2019-02-25,FT,98
2019-02-25,LG,227
2019-02-26,CP,351
2019-02-26,FT,99
2019-02-26,LG,220
2019-02-27,CP,281
2019-02-27,FT,74
2019-02-27,LG,174
2019-02-28,CP,376
2019-02-28,FT,107
2019-02-28,LG,216
2019-03-01,CP,370
2019-03-01,FT,92
2019-03-01,LG,249
2019-03-02,CP,301
2019-03-02,FT,85
2019-03-02,LG,256
2019-03-03,CP,261
2019-03-03,FT,66
2019-03-03,LG,176
2019-03-04,CP,250
2019-03-04,FT,72
2019-03-04,LG,181
2019-03-05,CP,362
2019-03-05,FT,81
2019-03-05,LG,196
2019-03-06,CP,294
2019-03-06,FT,76
2019-03-06,LG,219
2019-03-07,CP,304
2019-03-07,FT,65
2019-03-07,LG,187
2019-03-08,CP,386
2019-03-08,FT,73
2019-03-08,LG,193
2019-03-09,CP,266
2019-03-09,FT,73
2019-03-09,LG,184
2019-03-10,CP,242
2019-03-10,FT,66
2019-03-10,LG,154
2019-03-11,CP,327
2019-03-11,FT,95
2019-03-11,LG,223
2019-03-12,CP,312
2019-03-12,FT,68
2019-03-12,LG,206
2019-03-13,CP,297
2019-03-13,FT,66
2019-03-13,LG,199
2019-03-14,CP,317
2019-03-14,FT,92
2019-03-14,LG,202
2019-03-15,CP,365
2019-03-15,FT,86
2019-03-15,LG,222
2019-03-16,CP,291
2019-03-16,FT,85
2019-03-16,LG,174
2019-03-17,CP,212
2019-03-17,FT,53
2019-03-17,LG,154
2019-03-18,CP,284
2019-03-18,FT,85
2019-03-18,LG,206
2019-03-19,CP,284
2019-03-19,FT,80
2019-03-19,LG,201
2019-03-20,CP,307
2019-03-20,FT,72
2019-03-20,LG,205
2019-03-21,CP,355
2019-03-21,FT,69
2019-03-21,LG,200
2019-03-22,CP,372
2019-03-22,FT,103
2019-03-22,LG,243
2019-03-23,CP,260
2019-03-23,FT,81
2019-03-23,LG,189
2019-03-24,CP,233
2019-03-24,FT,79
2019-03-24,LG,154
2019-03-25,CP,270
2019-03-25,FT,70
2019-03-25,LG,186
2019-03-26,CP,316
2019-03-26,FT,86
2019-03-26,LG,208
2019-03-27,CP,309
2019-03-27,FT,73
2019-03-27,LG,180
2019-03-28,CP,351
2019-03-28,FT,87
2019-03-28,LG,206
2019-03-29,CP,300
2019-03-29,FT,85
2019-03-29,LG,178
2019-03-30,CP,256
2019-03-30,FT,76
2019-03-30,LG,184
2019-03-31,CP,213
2019-03-31,FT,69
2019-03-31,LG,168
2019-04-01,CP,286
2019-04-01,FT,99
2019-04-01,LG,217
2019-04-02,CP,292
2019-04-02,FT,72
2019-04-02,LG,189
2019-04-03,CP,327
2019-04-03,FT,82
2019-04-03,LG,204
2019-04-04,CP,334
2019-04-04,FT,100
2019-04-04,LG,226
2019-04-05,CP,371
2019-04-05,FT,103
2019-04-05,LG,227
2019-04-06,CP,308
2019-04-06,FT,90
2019-04-06,LG,189
2019-04-07,CP,263
2019-04-07,FT,60
2019-04-07,LG,164
2019-04-08,CP,303
2019-04-08,FT,74
2019-04-08,LG,217
2019-04-09,CP,271
2019-04-09,FT,87
2019-04-09,LG,179
2019-04-10,CP,305
2019-04-10,FT,130
2019-04-10,LG,198
2019-04-11,CP,283
2019-04-11,FT,76
2019-04-11,LG,178
2019-04-12,CP,344
2019-04-12,FT,101
2019-04-12,LG,243
2019-04-13,CP,292
2019-04-13,FT,94
2019-04-13,LG,213
2019-04-14,CP,247
2019-04-14,FT,53
2019-04-14,LG,157
2019-04-15,CP,348
2019-04-15,FT,103
2019-04-15,LG,206
2019-04-16,CP,337
2019-04-16,FT,89
2019-04-16,LG,212
2019-04-17,CP,335
2019-04-17,FT,84
2019-04-17,LG,202
2019-04-18,CP,313
2019-04-18,FT,70
2019-04-18,LG,157
2019-04-19,CP,286
2019-04-19,FT,76
2019-04-19,LG,189
2019-04-20,CP,226
2019-04-20,FT,76
2019-04-20,LG,154
2019-04-21,CP,171
2019-04-21,FT,76
2019-04-21,LG,151
2019-04-22,CP,281
2019-04-22,FT,74
2019-04-22,LG,167
2019-04-23,CP,311
2019-04-23,FT,63
2019-04-23,LG,218
2019-04-24,CP,272
2019-04-24,FT,62
2019-04-24,LG,181
2019-04-25,CP,287
2019-04-25,FT,63
2019-04-25,LG,168
2019-04-26,CP,240
2019-04-26,FT,88
2019-04-26,LG,172
2019-04-27,CP,284
2019-04-27,FT,79
2019-04-27,LG,163
2019-04-28,CP,214
2019-04-28,FT,50
2019-04-28,LG,131
2019-04-29,CP,282
2019-04-29,FT,78
2019-04-29,LG,205
2019-04-30,CP,279
2019-04-30,FT,92
2019-04-30,LG,216
2019-05-01,CP,331
2019-05-01,FT,78
2019-05-01,LG,190
2019-05-02,CP,354
2019-05-02,FT,105
2019-05-02,LG,209
2019-05-03,CP,328
2019-05-03,FT,93
2019-05-03,LG,230
2019-05-04,CP,278
2019-05-04,FT,88
2019-05-04,LG,187
2019-05-05,CP,283
2019-05-05,FT,68
2019-05-05,LG,178
2019-05-06,CP,335
2019-05-06,FT,83
2019-05-06,LG,212
2019-05-07,CP,355
2019-05-07,FT,80
2019-05-07,LG,212
2019-05-08,CP,360
2019-05-08,FT,74
2019-05-08,LG,215
2019-05-09,CP,321
2019-05-09,FT,83
2019-05-09,LG,189
2019-05-10,CP,328
2019-05-10,FT,85
2019-05-10,LG,247
2019-05-11,CP,318
2019-05-11,FT,93
2019-05-11,LG,226
2019-05-12,CP,285
2019-05-12,FT,91
2019-05-12,LG,213
2019-05-13,CP,316
2019-05-13,FT,83
2019-05-13,LG,214
2019-05-14,CP,334
2019-05-14,FT,67
2019-05-14,LG,220
2019-05-15,CP,351
2019-05-15,FT,101
2019-05-15,LG,239
2019-05-16,CP,375
2019-05-16,FT,80
2019-05-16,LG,187
2019-05-17,CP,371
2019-05-17,FT,105
2019-05-17,LG,250
2019-05-18,CP,305
2019-05-18,FT,113
2019-05-18,LG,231
2019-05-19,CP,264
2019-05-19,FT,82
2019-05-19,LG,201
2019-05-20,CP,357
2019-05-20,FT,100
2019-05-20,LG,232
2019-05-21,CP,382
2019-05-21,FT,115
2019-05-21,LG,248
2019-05-22,CP,355
2019-05-22,FT,109
2019-05-22,LG,229
2019-05-23,CP,375
2019-05-23,FT,106
2019-05-23,LG,241
2019-05-24,CP,382
2019-05-24,FT,91
2019-05-24,LG,255
2019-05-25,CP,239
2019-05-25,FT,74
2019-05-25,LG,207
2019-05-26,CP,241
2019-05-26,FT,95
2019-05-26,LG,174
2019-05-27,CP,227
2019-05-27,FT,54
2019-05-27,LG,161
2019-05-28,CP,343
2019-05-28,FT,111
2019-05-28,LG,200
2019-05-29,CP,303
2019-05-29,FT,74
2019-05-29,LG,224
2019-05-30,CP,335
2019-05-30,FT,74
2019-05-30,LG,216
2019-05-31,CP,389
2019-05-31,FT,116
2019-05-31,LG,260
2019-06-01,CP,283
2019-06-01,FT,75
2019-06-01,LG,199
2019-06-02,CP,251
2019-06-02,FT,81
2019-06-02,LG,183
2019-06-03,CP,321
2019-06-03,FT,96
2019-06-03,LG,242
2019-06-04,CP,303
2019-06-04,FT,87
2019-06-04,LG,225
2019-06-05,CP,327
2019-06-05,FT,93
2019-06-05,LG,235
2019-06-06,CP,408
2019-06-06,FT,91
2019-06-06,LG,245
2019-06-07,CP,360
2019-06-07,FT,104
2019-06-07,LG,270
2019-06-08,CP,289
2019-06-08,FT,86
2019-06-08,LG,205
2019-06-09,CP,256
2019-06-09,FT,81
2019-06-09,LG,189
2019-06-10,CP,325
2019-06-10,FT,86
2019-06-10,LG,202
2019-06-11,CP,346
2019-06-11,FT,105
2019-06-11,LG,231
2019-06-12,CP,361
2019-06-12,FT,87
2019-06-12,LG,238
2019-06-13,CP,355
2019-06-13,FT,69
2019-06-13,LG,210
2019-06-14,CP,405
2019-06-14,FT,96
2019-06-14,LG,248
2019-06-15,CP,292
2019-06-15,FT,108
2019-06-15,LG,220
2019-06-16,CP,242
2019-06-16,FT,70
2019-06-16,LG,197
2019-06-17,CP,274
2019-06-17,FT,79
2019-06-17,LG,199
2019-06-18,CP,396
2019-06-18,FT,102
2019-06-18,LG,223
2019-06-19,CP,289
2019-06-19,FT,84
2019-06-19,LG,218
2019-06-20,CP,374
2019-06-20,FT,87
2019-06-20,LG,236
2019-06-21,CP,411
2019-06-21,FT,115
2019-06-21,LG,245
2019-06-22,CP,321
2019-06-22,FT,98
2019-06-22,LG,216
2019-06-23,CP,272
2019-06-23,FT,85
2019-06-23,LG,202
2019-06-24,CP,367
2019-06-24,FT,102
2019-06-24,LG,262
2019-06-25,CP,347
2019-06-25,FT,105
2019-06-25,LG,210
2019-06-26,CP,419
2019-06-26,FT,139
2019-06-26,LG,245
2019-06-27,CP,395
2019-06-27,FT,94
2019-06-27,LG,245
2019-06-28,CP,399
2019-06-28,FT,105
2019-06-28,LG,249
2019-06-29,CP,339
2019-06-29,FT,113
2019-06-29,LG,208
2019-06-30,CP,293
2019-06-30,FT,82
2019-06-30,LG,194
2019-07-01,CP,371
2019-07-01,FT,86
2019-07-01,LG,236
2019-07-02,CP,322
2019-07-02,FT,66
2019-07-02,LG,203
2019-07-03,CP,349
2019-07-03,FT,95
2019-07-03,LG,210
2019-07-04,CP,190
2019-07-04,FT,74
2019-07-04,LG,130
2019-07-05,CP,262
2019-07-05,FT,79
2019-07-05,LG,201
2019-07-06,CP,202
2019-07-06,FT,85
2019-07-06,LG,184
2019-07-07,CP,222
2019-07-07,FT,91
2019-07-07,LG,128
2019-07-08,CP,310
2019-07-08,FT,87
2019-07-08,LG,195
2019-07-09,CP,344
2019-07-09,FT,79
2019-07-09,LG,238
2019-07-10,CP,282
2019-07-10,FT,83
2019-07-10,LG,188
2019-07-11,CP,351
2019-07-11,FT,85
2019-07-11,LG,222
2019-07-12,CP,407
2019-07-12,FT,104
2019-07-12,LG,236
2019-07-13,CP,265
2019-07-13,FT,83
2019-07-13,LG,210
2019-07-14,CP,229
2019-07-14,FT,83
2019-07-14,LG,185
2019-07-15,CP,325
2019-07-15,FT,94
2019-07-15,LG,218
2019-07-16,CP,330
2019-07-16,FT,84
2019-07-16,LG,244
2019-07-17,CP,317
2019-07-17,FT,99
2019-07-17,LG,214
2019-07-18,CP,340
2019-07-18,FT,76
2019-07-18,LG,204
2019-07-19,CP,359
2019-07-19,FT,98
2019-07-19,LG,209
2019-07-20,CP,270
2019-07-20,FT,92
2019-07-20,LG,224
2019-07-21,CP,231
2019-07-21,FT,76
2019-07-21,LG,170
2019-07-22,CP,326
2019-07-22,FT,88
2019-07-22,LG,227
2019-07-23,CP,285
2019-07-23,FT,84
2019-07-23,LG,184
2019-07-24,CP,327
2019-07-24,FT,104
2019-07-24,LG,195
2019-07-25,CP,324
2019-07-25,FT,75
2019-07-25,LG,206
2019-07-26,CP,357
2019-07-26,FT,81
2019-07-26,LG,212
2019-07-27,CP,307
2019-07-27,FT,109
2019-07-27,LG,186
2019-07-28,CP,243
2019-07-28,FT,89
2019-07-28,LG,195
2019-07-29,CP,322
2019-07-29,FT,101
2019-07-29,LG,226
2019-07-30,CP,328
2019-07-30,FT,87
2019-07-30,LG,223
2019-07-31,CP,340
2019-07-31,FT,89
2019-07-31,LG,175
2019-08-01,CP,336
2019-08-01,FT,88
2019-08-01,LG,194
2019-08-02,CP,304
2019-08-02,FT,82
2019-08-02,LG,224
2019-08-03,CP,283
2019-08-03,FT,80
2019-08-03,LG,203
2019-08-04,CP,266
2019-08-04,FT,72
2019-08-04,LG,161
2019-08-05,CP,347
2019-08-05,FT,61
2019-08-05,LG,208
2019-08-06,CP,298
2019-08-06,FT,61
2019-08-06,LG,192
2019-08-07,CP,323
2019-08-07,FT,86
2019-08-07,LG,199
2019-08-08,CP,348
2019-08-08,FT,84
2019-08-08,LG,214
2019-08-09,CP,348
2019-08-09,FT,80
2019-08-09,LG,217
2019-08-10,CP,270
2019-08-10,FT,99
2019-08-10,LG,203
2019-08-11,CP,233
2019-08-11,FT,85
2019-08-11,LG,166
2019-08-12,CP,287
2019-08-12,FT,92
2019-08-12,LG,207
2019-08-13,CP,257
2019-08-13,FT,64
2019-08-13,LG,148
2019-08-14,CP,280
2019-08-14,FT,77
2019-08-14,LG,180
2019-08-15,CP,307
2019-08-15,FT,73
2019-08-15,LG,180
2019-08-16,CP,270
2019-08-16,FT,66
2019-08-16,LG,187
2019-08-17,CP,253
2019-08-17,FT,97
2019-08-17,LG,183
2019-08-18,CP,248
2019-08-18,FT,71
2019-08-18,LG,162
2019-08-19,CP,301
2019-08-19,FT,75
2019-08-19,LG,187
2019-08-20,CP,321
2019-08-20,FT,68
2019-08-20,LG,185
2019-08-21,CP,273
2019-08-21,FT,69
2019-08-21,LG,180
2019-08-22,CP,324
2019-08-22,FT,70
2019-08-22,LG,193
2019-08-23,CP,300
2019-08-23,FT,75
2019-08-23,LG,194
2019-08-24,CP,260
2019-08-24,FT,82
2019-08-24,LG,172
2019-08-25,CP,223
2019-08-25,FT,79
2019-08-25,LG,180
2019-08-26,CP,255
2019-08-26,FT,70
2019-08-26,LG,169
2019-08-27,CP,302
2019-08-27,FT,52
2019-08-27,LG,175
2019-08-28,CP,311
2019-08-28,FT,74
2019-08-28,LG,168
2019-08-29,CP,309
2019-08-29,FT,98
2019-08-29,LG,185
2019-08-30,CP,312
2019-08-30,FT,91
2019-08-30,LG,227
2019-08-31,CP,250
2019-08-31,FT,76
2019-08-31,LG,176
2019-09-01,CP,227
2019-09-01,FT,77
2019-09-01,LG,169
2019-09-02,CP,203
2019-09-02,FT,72
2019-09-02,LG,152
2019-09-03,CP,331
2019-09-03,FT,99
2019-09-03,LG,222
2019-09-04,CP,329
2019-09-04,FT,72
2019-09-04,LG,199
2019-09-05,CP,329
2019-09-05,FT,89
2019-09-05,LG,210
2019-09-06,CP,327
2019-09-06,FT,80
2019-09-06,LG,184
2019-09-07,CP,252
2019-09-07,FT,70
2019-09-07,LG,167
2019-09-08,CP,230
2019-09-08,FT,67
2019-09-08,LG,165
2019-09-09,CP,317
2019-09-09,FT,90
2019-09-09,LG,196
2019-09-10,CP,319
2019-09-10,FT,83
2019-09-10,LG,203
2019-09-11,CP,330
2019-09-11,FT,102
2019-09-11,LG,192
2019-09-12,CP,380
2019-09-12,FT,77
2019-09-12,LG,232
2019-09-13,CP,361
2019-09-13,FT,89
2019-09-13,LG,237
2019-09-14,CP,256
2019-09-14,FT,65
2019-09-14,LG,167
2019-09-15,CP,330
2019-09-15,FT,87
2019-09-15,LG,187
2019-09-16,CP,303
2019-09-16,FT,88
2019-09-16,LG,229
2019-09-17,CP,330
2019-09-17,FT,96
2019-09-17,LG,209
2019-09-18,CP,324
2019-09-18,FT,93
2019-09-18,LG,188
2019-09-19,CP,322
2019-09-19,FT,86
2019-09-19,LG,197
2019-09-20,CP,374
2019-09-20,FT,98
2019-09-20,LG,216
2019-09-21,CP,289
2019-09-21,FT,78
2019-09-21,LG,210
2019-09-22,CP,257
2019-09-22,FT,78
2019-09-22,LG,180
2019-09-23,CP,330
2019-09-23,FT,87
2019-09-23,LG,222
2019-09-24,CP,324
2019-09-24,FT,96
2019-09-24,LG,208
2019-09-25,CP,322
2019-09-25,FT,85
2019-09-25,LG,197
2019-09-26,CP,344
2019-09-26,FT,86
2019-09-26,LG,215
2019-09-27,CP,371
2019-09-27,FT,93
2019-09-27,LG,239
2019-09-28,CP,259
2019-09-28,FT,77
2019-09-28,LG,196
2019-09-29,CP,253
2019-09-29,FT,85
2019-09-29,LG,150
2019-09-30,CP,218
2019-09-30,FT,58
2019-09-30,LG,159
2019-10-01,CP,238
2019-10-01,FT,54
2019-10-01,LG,162
2019-10-02,CP,378
2019-10-02,FT,96
2019-10-02,LG,214
2019-10-03,CP,376
2019-10-03,FT,83
2019-10-03,LG,231
2019-10-04,CP,363
2019-10-04,FT,106
2019-10-04,LG,239
2019-10-05,CP,296
2019-10-05,FT,70
2019-10-05,LG,191
2019-10-06,CP,231
2019-10-06,FT,45
2019-10-06,LG,159
2019-10-07,CP,295
2019-10-07,FT,75
2019-10-07,LG,205
2019-10-08,CP,280
2019-10-08,FT,75
2019-10-08,LG,168
2019-10-09,CP,190
2019-10-09,FT,56
2019-10-09,LG,137
2019-10-10,CP,316
2019-10-10,FT,100
2019-10-10,LG,199
2019-10-11,CP,322
2019-10-11,FT,79
2019-10-11,LG,205
2019-10-12,CP,254
2019-10-12,FT,69
2019-10-12,LG,179
2019-10-13,CP,236
2019-10-13,FT,58
2019-10-13,LG,147
2019-10-14,CP,205
2019-10-14,FT,58
2019-10-14,LG,137
2019-10-15,CP,290
2019-10-15,FT,84
2019-10-15,LG,175
2019-10-16,CP,330
2019-10-16,FT,96
2019-10-16,LG,232
2019-10-17,CP,338
2019-10-17,FT,70
2019-10-17,LG,200
2019-10-18,CP,341
2019-10-18,FT,93
2019-10-18,LG,200
2019-10-19,CP,302
2019-10-19,FT,92
2019-10-19,LG,192
2019-10-20,CP,254
2019-10-20,FT,69
2019-10-20,LG,177
2019-10-21,CP,253
2019-10-21,FT,97
2019-10-21,LG,209
2019-10-22,CP,284
2019-10-22,FT,91
2019-10-22,LG,187
2019-10-23,CP,343
2019-10-23,FT,104
2019-10-23,LG,222
2019-10-24,CP,316
2019-10-24,FT,81
2019-10-24,LG,216
2019-10-25,CP,337
2019-10-25,FT,89
2019-10-25,LG,221
2019-10-26,CP,283
2019-10-26,FT,70
2019-10-26,LG,172
2019-10-27,CP,250
2019-10-27,FT,63
2019-10-27,LG,154
